masterSku,title,brand,categoryLeaf,city,cityName,price,priceBeforeDiscount,discount
165759099,REDMI Pad 2 9.7 дюйм 4G 4 Гб/128 Гб серебристый,REDMI,Планшеты,470000000,Актобе,104990,104990,0
123523867,Garmin ENDURO 3 51 мм черный-черный,Garmin,Смарт-часы,470000000,Актобе,509990,509990,0
122963498,Garmin Fenix 8 43 мм черный,Garmin,Смарт-часы,470000000,Актобе,623990,623990,0
143300800,Наушники MOONDROP Aria 2 серебристый,MOONDROP,Наушники,470000000,Актобе,47888,47888,0
120497932,DREAME Pocket фен серый,DREAME,Фены,470000000,Актобе,58988,68990,14
118055529,Портативная колонка Microlab PT600 черный,Microlab,Портативные колонки,470000000,Актобе,49990,49990,0
120489138,Xiaomi Robot Vacuum S20 BHR8628EU черный,Xiaomi,Роботы-пылесосы,470000000,Актобе,90990,90990,0
110273546,Garmin Vivomove Trend 40 мм золотистый-бежевый-бежевый,Garmin,Смарт-часы,470000000,Актобе,206990,206990,0
12301310,Беcщеточная аккумуляторная ударная дрель-шуруповерт ALTECO CID 2013 Li BL,ALTECO,Дрели и шуруповерты,470000000,Актобе,55900,55900,0
121559034,PXN V3 черный,PXN,Игровые контроллеры,470000000,Актобе,43990,43990,0
102139687,Триммер электрический Huter GЕТ-24 350 Вт ширина кошения 24 см леска цельная штанга 70/1/18,Huter,Триммеры для газона,470000000,Актобе,14190,14190,0
107704763,StarLine S96 V2 LTE с обратной связью,StarLine,Автосигнализации,470000000,Актобе,128200,128200,0
116389483,"Стол компьютерный XTREON OBD-FH12, 120х60x76 см, черный",XTREON,Компьютерные и письменные столы,470000000,Актобе,44990,56238,20
142884485,Garmin VENU X1 46 мм черный-черный,Garmin,Смарт-часы,470000000,Актобе,455900,455900,0
160951184,Xiaomi TV S Mini LED 75 2026 191 см серый,Xiaomi,Телевизоры,470000000,Актобе,499990,499990,0
173145712,REDMI 17 4 ГБ/128 ГБ фиолетовый,REDMI,Смартфоны,470000000,Актобе,89990,89990,0
116455986,Система подачи материалов Bambu Lab AMS - Automatic Material System,Bambu Lab,Аксессуары для 3D-принтеров,470000000,Актобе,132039,158308,17
109170410,MXL. D3+K2 Gummies 90 ct - Orange,Maxler,Витамины и БАД,470000000,Актобе,9000,9000,0
164275339,Проектор Wanbo Vali 1 Pro белый,Wanbo,Проекторы,470000000,Актобе,165990,165990,0
148348291,Canon EOS R50 + RF-S 18-45 mm IS STM,Canon,Фотокамеры,470000000,Актобе,356008,356008,0
110148224,"23.8"" Xtreme XT2442PE черный",Xtreme,Мониторы,470000000,Актобе,51990,64988,20
163033356,DREAME X60 Master черный,DREAME,Роботы-пылесосы,470000000,Актобе,744990,744990,0
141021817,ALTECO магнитный MD 1116 E 85450,ALTECO,Сверлильные станки,470000000,Актобе,119000,148750,20
159548169,Беспроводной Garmin Edge 850,Garmin,Велокомпьютеры,470000000,Актобе,342990,342990,0
100677657,Transcend TS128GUSD350V 128 Гб,Transcend,Карты памяти,470000000,Актобе,40000,40000,0
107016661,ESTEL PROFESSIONAL маска оттеночная Я тон 60 мл,ESTEL PROFESSIONAL,Маски и бальзамы для волос,470000000,Актобе,1590,1590,0
133975075,Garmin Instinct 3 Solar 45 мм черный,Garmin,Смарт-часы,470000000,Актобе,249982,249982,0
164275617,TECNO CAMON 50 Ultra 5G 12 ГБ/256 ГБ серебристый,TECNO,Смартфоны,470000000,Актобе,239990,239990,0
171512267,ONYX BOOX для Go 6 Gen II бежевый,ONYX BOOX,Чехлы для электронных книг,470000000,Актобе,10439,14000,25
122271751,1WIN Органик детокс («Organic detox»). капсулы 60 шт,1WIN,Витамины и БАД,470000000,Актобе,4300,8419,49
129320052,Garmin Lily 2 Active 38 мм бежевый-бежевый,Garmin,Смарт-часы,470000000,Актобе,218990,218990,0
156555269,Garmin Instinct 3 AMOLED 50 мм черный-синий,Garmin,Смарт-часы,470000000,Актобе,312958,312958,0
114334557,Принтер Xprinter XP-Q80A USB/LAN черный,Xprinter,Принтеры чеков и этикеток,470000000,Актобе,29990,29990,0
168153861,Garmin Forerunner 70 42 мм сиреневый,Garmin,Смарт-часы,470000000,Актобе,141990,141990,0
100440544,MAUNFELD EVCE.292-BK черный,MAUNFELD,Варочные поверхности,470000000,Актобе,69590,69590,0
132979867,AULA AU75 черный,AULA,Клавиатуры,470000000,Актобе,21514,21514,0
169536126,Наушники MOONDROP Pudding черный,MOONDROP,Наушники,470000000,Актобе,24990,24990,0
132441324,Видеорегистратор Neoline EasyDrive 2K Wi-Fi Dual черный,Neoline,Видеорегистраторы,470000000,Актобе,62990,62990,0
158661327,XTREON XT60 черный + подарок,XTREON,Клавиатуры,470000000,Актобе,23970,23970,0
100433011,"Шланг для полива Karcher 50 м, 19 мм",Karcher,Шланги для полива,470000000,Актобе,78990,78990,0
101069205,"Штопор Xiaomi электрический 22 см, металл",Xiaomi,Штопоры и открывалки для бутылок,470000000,Актобе,14990,14990,0
12702642,Sailun Terramax CVR 255/50 R19 107V,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,51150,51150,0
173145728,REDMI 17 4 ГБ/128 ГБ черный,REDMI,Смартфоны,470000000,Актобе,89990,89990,0
172486942,Realme P4 Power 8 ГБ/256 ГБ серый,Realme,Смартфоны,470000000,Актобе,249990,249990,0
166976132,XTREON R5 7400F / RTX 5050 / 16 Гб / SSD 512 Гб / Win 11,XTREON,Системные блоки,470000000,Актобе,569990,569990,0
169536067,Наушники MOONDROP Old Fashioned Type-C черный,MOONDROP,Наушники,470000000,Актобе,14990,14990,0
142633055,Наушники Soundcore Liberty 5 белый,Soundcore,Наушники,470000000,Актобе,34990,45000,22
100305730,StarLine E96 V2 BT GSM GPS с обратной связью,StarLine,Автосигнализации,470000000,Актобе,167200,167200,0
153683084,DREAME Vista 55K100 140 см черный,DREAME,Телевизоры,470000000,Актобе,299990,299990,0
169077113,Roborock S9 белый,Roborock,Роботы-пылесосы,470000000,Актобе,139798,139798,0
156426291,Строительный пылесос Karcher WD 6 P 1.628-313.0,Karcher,Строительные пылесосы,470000000,Актобе,139990,139990,0
165558373,REDMI Pad 2 9.7 дюйм 4 Гб/128 Гб серебристый,REDMI,Планшеты,470000000,Актобе,89990,89990,0
116193383,Garmin Lily 2 Classic 25 мм серебристый-бежевый-бежевый,Garmin,Смарт-часы,470000000,Актобе,216056,216056,0
134108074,Наушники Soundcore Liberty 4 PRO белый,Soundcore,Наушники,470000000,Актобе,58911,58911,0
128467014,Насадка Karcher 2.863-332.0,Karcher,Аксессуары для отпаривателей и пароочистителей,470000000,Актобе,29990,29990,0
146300822,1WIN Коллаген Collagen + Vitamin C Сицилийский апельсин порошок 180,1WIN,Витамины и БАД,470000000,Актобе,4390,4390,0
144203055,DREAME Glory Mix Hair Dryer фен золотой,DREAME,Фены,470000000,Актобе,82990,82990,0
104832700,Мешок-пылесборник Karcher 6.904-322.0 для пылесосов Karcher Karcher WD 2 5 шт.,Karcher,Аксессуары для пылесосов и стеклоочистителей,470000000,Актобе,8790,8790,0
164275779,TECNO CAMON 50 Ultra 5G 12 ГБ/256 ГБ черный,TECNO,Смартфоны,470000000,Актобе,239990,239990,0
117199607,Пароочиститель Karcher SC 5 EasyFix IRON 1.512-661.0 белый,Karcher,Пароочистители,470000000,Актобе,349990,349990,0
164275560,TECNO CAMON 50 Ultra 5G 12 ГБ/256 ГБ зеленый,TECNO,Смартфоны,470000000,Актобе,239990,239990,0
149612650,Bambu Lab H2S Combo,Bambu Lab,3D-принтеры,470000000,Актобе,1007990,1007990,0
114788075,StarLine A90 ECO с обратной связью,StarLine,Автосигнализации,470000000,Актобе,60200,60200,0
148931994,Система подачи материалов Bambu Lab AMS 2 Pro,Bambu Lab,Аксессуары для 3D-принтеров,470000000,Актобе,238570,238570,0
122963402,Garmin Fenix 8 47 мм серебристый-серый,Garmin,Смарт-часы,470000000,Актобе,736990,736990,0
15800105,"Мойка высокого давления Huter электрический 105 бар, W105-GS",Huter,Мойки высокого давления,470000000,Актобе,32590,40738,20
143693130,Наушники AULA G7 белый,AULA ,Наушники,470000000,Актобе,12018,12018,0
167351246,Xiaomi 17T Pro 12 ГБ/256 ГБ фиолетовый + подарок,Xiaomi,Смартфоны,470000000,Актобе,439990,439990,0
100799127,"Электростанция бензиновая ALTECO 7 кВт 1 (220 В), APG 9800E N",ALTECO,Электрогенераторы,470000000,Актобе,358000,358000,0
129269774,Xiaomi Vacuum X20 Max черный,Xiaomi,Роботы-пылесосы,470000000,Актобе,259990,299990,13
131472928,Портативная колонка Soundcore Boom 2 Plus синий,Soundcore,Портативные колонки,470000000,Актобе,122990,122990,0
116193314,Garmin Lily 2 25 мм сиреневый-сиреневый,Garmin,Смарт-часы,470000000,Актобе,174990,174990,0
130155896,Очиститель воздуха Karcher AF 30 белый,Karcher,Очистители и увлажнители,470000000,Актобе,149990,149990,0
173413136,Наушники QCY Crossky C30 белый,QCY,Наушники,470000000,Актобе,11990,11990,0
173145568,REDMI 17 4 ГБ/128 ГБ синий,REDMI,Смартфоны,470000000,Актобе,89990,89990,0
173145644,REDMI 17 4 ГБ/256 ГБ фиолетовый,REDMI,Смартфоны,470000000,Актобе,109990,109990,0
124278317,Garmin Fenix 8 Solar 47 мм черный,Garmin,Смарт-часы,470000000,Актобе,623990,623990,0
29502149,BEYOND Ultimate Gainer Ваниль 1000 г,BEYOND,Гейнеры,470000000,Актобе,8900,8900,0
12301285,ALTECO дрель для алмазного бурения DD 1409 15281,ALTECO,Установки для алмазного бурения,470000000,Актобе,43690,43690,0
8500440,Газовый котел Navien Deluxe S-16K с дымоходом,Navien,Отопительные котлы,470000000,Актобе,363000,363000,0
100692427,Xprinter XP-58IIZ черный,Xprinter,Принтеры чеков и этикеток,470000000,Актобе,13990,13990,0
160256200,Karcher подметальная машина 1.766-363.0,Karcher,Подметальные и поломоечные машины,470000000,Актобе,99990,99990,0
134108417,Портативная колонка Soundcore Select 4 Go синий,Soundcore,Портативные колонки,470000000,Актобе,13990,13990,0
105597566,Аккумулятор DeWALT DCB184G-XJ Li-Ion 18 В 5 Ач 1 шт,DeWALT,Аккумуляторы для инструментов,470000000,Актобе,64290,64290,0
135939231,1WIN ZMA Zinc + Mg + B6 + DAA капсулы 90 шт,1WIN,Витамины и БАД,470000000,Актобе,2290,2290,0
100169351,CROWN дрель CT10068,CROWN,Дрели и шуруповерты,470000000,Актобе,29990,29990,0
100119346,Sailun Atrezzo Elite 215/60 R17 96V,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,29900,34700,14
171186414,Bioderma Набор SEBIUM Global крем от высыпаний 30 мл + H2O Мицеллярная вода для жирной и проблемной кожи 250 мл набор по уходу за лицом унисекс,Bioderma,Наборы косметики,470000000,Актобе,9990,9990,0
100012464,Maxler BCAA 8400 180 таблеток,Maxler,Аминокислоты и BCAA,470000000,Актобе,13100,13100,0
147837901,Внешний аккумулятор Anker A110E 20000 мАч черный,Anker,Внешние аккумуляторы,470000000,Актобе,18990,18990,0
146083817,Huawei Huawei MatePad 11.5 2025 PaperMatte 11.5 дюйм 8 Гб/256 Гб серый,Huawei,Планшеты,470000000,Актобе,139890,159890,13
12711801,Sailun Atrezzo ZSR 235/50 R18 101Y,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,40750,40750,0
167338644,Xiaomi Redmi Watch 6 46 мм синий-синий,Xiaomi,Смарт-часы,470000000,Актобе,49990,49990,0
143238693,ATK Dragonfly A9 SE белый,ATK,Мыши,470000000,Актобе,10190,11990,15
139955897,Huawei WATCH FIT 4 Pro 44 мм серебристый-синий,Huawei,Смарт-часы,470000000,Актобе,74887,94890,21
150017411,Dyson V16 SV53 Piston Animal мультиколор,Dyson,Пылесосы,470000000,Актобе,469990,469990,0
12300753,CROWN шуруповерт CT10113,CROWN,Дрели и шуруповерты,470000000,Актобе,19990,19990,0
29502449,"Протеин BEYOND Whey Protein шоколад, лесной орех 900 г",BEYOND,Протеин,470000000,Актобе,21500,21500,0
106172311,Стабилизатор напряжения SVC AVR-1005-U,SVC,ИБП и стабилизаторы,470000000,Актобе,13590,13590,0
102086853,Ugreen DisplayPort - DisplayPort V1.4 80392 2 м,Ugreen,Видеокабели и переходники,470000000,Актобе,3225,3650,12
108527856,"Кабель Ugreen USB 2.0 (M), USB TypeC (M), 1.5 м, US288 (60127) серебристый",Ugreen,Кабели и переходники для смартфонов,470000000,Актобе,1968,2190,10
112624154,Ugreen подставка для ноутбука LP451 (40289),Ugreen,Подставки для ноутбуков,470000000,Актобе,8573,8573,0
105159807,CROWN CT44037,CROWN,Цифровые метеостанции и термометры,470000000,Актобе,7990,7990,0
100018460,Аккумулятор DeWALT DCB547-XJ Li-Ion 18 В 9 Ач 1 шт,DeWALT,Аккумуляторы для инструментов,470000000,Актобе,128000,166473,23
137215349,Электробритва Enchen Mini 6 роторная,Enchen,Электробритвы,470000000,Актобе,7990,7990,0
115156320,"1WIN Омега 3 900 мг капсулы 90 шт, 1 уп",1WIN,Витамины и БАД,470000000,Актобе,3590,3590,0
100557495,Электробритва Enchen ENCHENStone Shaver роторная,Enchen,Электробритвы,470000000,Актобе,4990,4990,0
102045341,Принтер Xprinter XP-420B белый,Xprinter,Принтеры чеков и этикеток,470000000,Актобе,44900,44900,0
167232488,Huawei Watch Fit 5 Pro 45 мм белый,Huawei,Смарт-часы,470000000,Актобе,114890,114890,0
149705008,Креатин 1WIN Креатин моногидрат ягодный микс 400 г,1WIN,Креатин,470000000,Актобе,7190,7190,0
138140535,"Аэрогриль TROUVER FD20 Pro AF-5518ATB 9 л белый, черный",TROUVER,Аэрогрили,470000000,Актобе,79990,129990,38
29502447,Протеин BEYOND Whey Protein кофе 900 г,BEYOND,Протеин,470000000,Актобе,21500,21500,0
119134200,ST2-256-S1 256 Гб,Imou,Карты памяти,470000000,Актобе,24990,24990,0
163418336,"24"" Xiaomi Monitor A24i 2026 черный",Xiaomi,Мониторы,470000000,Актобе,52990,52990,0
100074219,"Фильтр Аквафор Модерн 2, степеней очистки: 1",Аквафор,Фильтры для воды,470000000,Актобе,14060,14060,0
121221373,"1WIN 5-HTP Гидрокситриптофан с магнием и витаминами B6, B12 капсулы 60 шт",1WIN,Витамины и БАД,470000000,Актобе,2630,2630,0
108874405,Точильный станок Ресанта 75/10/3 65 Вт 49.3 мм,Ресанта,Точильные станки,470000000,Актобе,24090,24090,0
167232098,Huawei Watch Fit 5 43 мм фиолетовый,Huawei,Смарт-часы,470000000,Актобе,84890,84890,0
101092926,BCAA Maxler 100% Golden BCAA арбуз 420 г,Maxler,Аминокислоты и BCAA,470000000,Актобе,17500,21875,20
101711365,Электробритва Xiaomi Enchen Stone роторная от аккумулятора,Xiaomi,Электробритвы,470000000,Актобе,4990,4990,0
122220863,Кофемашина Delonghi Magnifica S ECAM12.121.B черный,Delonghi,Кофеварки и кофемашины,470000000,Актобе,199990,199990,0
167230478,Наушники Huawei FreeBuds Pro 5 золотистый,Huawei,Наушники,470000000,Актобе,84890,84890,0
163444226,Huawei nova 15 Pro 12 ГБ/512 ГБ черный,Huawei,Смартфоны,470000000,Актобе,298564,298564,0
138050543,ATK Dragonfly A9 белый,ATK,Мыши,470000000,Актобе,12434,13990,11
167232521,Huawei Watch Fit 5 Pro 45 мм серебристый-оранжевый,Huawei,Смарт-часы,470000000,Актобе,114890,114890,0
100113103,Мотобур бензиновый ALTECO GGD 1800 27199,ALTECO,Мотобуры,470000000,Актобе,73500,73500,0
100104587,Станок сверлильный магнитный ALTECO MD 1116 13541,ALTECO,Сверлильные станки,470000000,Актобе,128300,128300,0
142848034,Протеин Qazprotein Instant Whey Twix 900 г,Qazprotein,Протеин,470000000,Актобе,16490,20625,20
148148023,TCL 43V6C 109 см черный,TCL,Телевизоры,470000000,Актобе,179619,179619,0
122237933,1WIN Витамины группы B капсулы 120 шт,1WIN,Витамины и БАД,470000000,Актобе,3490,3490,0
103527755,Принтер Xprinter XP-58IIZ черный,Xprinter,Принтеры чеков и этикеток,470000000,Актобе,13990,13990,0
167212600,Huawei MatePad SE Wi-Fi 11 дюйм 8 Гб/128 Гб серый,Huawei,Планшеты,470000000,Актобе,119890,119890,0
155174896,Очиститель воздуха Midea KJ500G-L1A белый,Midea,Очистители и увлажнители,470000000,Актобе,79990,79990,0
165935475,ATK Dragonfly A9 Air белый,ATK,Мыши,470000000,Актобе,33990,33990,0
167232229,Huawei Watch Fit 5 43 мм серебристый--белый,Huawei,Смарт-часы,470000000,Актобе,84890,84890,0
103563651,Microlab U210 черный,Microlab,Компьютерные колонки,470000000,Актобе,9990,19900,50
110736883,Строительный пылесос Makita DVC750LZ,Makita,Строительные пылесосы,470000000,Актобе,132835,132835,0
134128901,"1WIN Мульти коллаген 1, 2, 3, 5 и 9 типа, вкус Пина колада порошок 240",1WIN,Витамины и БАД,470000000,Актобе,4690,4690,0
139707387,Портативная колонка Soundcore Rave 3S черный,Soundcore,Портативные колонки,470000000,Актобе,179990,179990,0
100170087,Шлифмашина полировальная CROWN CT13302,CROWN,Электрические шлифовальные машины,470000000,Актобе,38900,38900,0
163444356,Huawei nova 15 12 ГБ/512 ГБ белый,Huawei,Смартфоны,470000000,Актобе,219890,219890,0
151539227,Canon POWERSHOT SX740 HS LITE EDITION,Canon,Фотокамеры,470000000,Актобе,378490,378490,0
138151247,"Кабель Anker USB TypeC (M), 1.8 м, Power Line 322 A81F6 белый",Anker,Кабели и переходники для смартфонов,470000000,Актобе,6990,6990,0
117568293,Бесщеточная аккумуляторная дрель-шуруповерт STALKER D20 Li BL,Stalker,Дрели и шуруповерты,470000000,Актобе,24500,24500,0
144892508,DREAME D20 Pro RLD43SA черный,DREAME,Роботы-пылесосы,470000000,Актобе,119990,119990,0
135563608,Пила торцовочная Makita LS0816F,Makita,Торцовочные пилы,470000000,Актобе,209658,209658,0
121239419,1WIN Whey Protein 30 порций клубника 900 г,1WIN,Протеин,470000000,Актобе,28990,28990,0
148864663,ATK Dragonfly A9 Plus черный,ATK,Мыши,470000000,Актобе,16990,16990,0
122271605,1WIN Тирозин l-tyrosine 1200 мг капсулы 90 шт,1WIN,Витамины и БАД,470000000,Актобе,3690,3690,0
155653439,Видеорегистратор 70mai A800SE-1 черный,70mai,Видеорегистраторы,470000000,Актобе,89964,89964,0
167232460,Huawei Watch Fit 5 Pro 45 мм черный,Huawei,Смарт-часы,470000000,Актобе,114890,114890,0
54600000,ESTEL PROFESSIONAL White Balance 12.0 восхитительный топаз крем-краска 200 мл,ESTEL PROFESSIONAL,Краска и оттеночные средства для волос,470000000,Актобе,6090,6090,0
103238821,MAUNFELD Crosby Power 60 серебристый,MAUNFELD,Вытяжки,470000000,Актобе,95590,95590,0
109310228,Garmin Forerunner 265S 42 мм розовый-розовый,Garmin,Смарт-часы,470000000,Актобе,281990,281990,0
129677047,"1WIN Коллаген морской + Гиалур. кисл. + Витамин С капсулы 1уп, 120 шт",1WIN,Витамины и БАД,470000000,Актобе,3890,3890,0
103177394,Ollin Professional Perfect Hair сухой шампунь 200 мл,Ollin Professional,Сухие шампуни для волос,470000000,Актобе,4689,4689,0
134128916,"1WIN Мульти коллаген 1, 2, 3, 5 и 9 типа, нейтральный вкус порошок 240",1WIN,Витамины и БАД,470000000,Актобе,4190,4190,0
100833717,DeWALT DCS369N-XJ,DeWALT,Сабельные пилы,470000000,Актобе,114810,114810,0
120193213,1WIN Коллаген говяжий пептидный + Витамин С лимон-лайм порошок 180,1WIN,Витамины и БАД,470000000,Актобе,3890,3890,0
129137998,1WIN Янтарная кислота с женьшенем и элеутерококком для иммунитета капсулы 60 шт,1WIN,Витамины и БАД,470000000,Актобе,2490,3990,38
119834361,Аккумуляторная цепная пила Makita DUC407RT,Makita,Цепные пилы,470000000,Актобе,144990,144990,0
121551157,Детокс комплекс 1WIN Детокс очищения со вкусом киви-клубника. 80 г,1WIN,Детокс комплексы,470000000,Актобе,3590,3590,0
167232188,Huawei Watch Fit 5 43 мм черный,Huawei,Смарт-часы,470000000,Актобе,84890,84890,0
158637622,Dyson Airwrap Straight+Wavy HS09 Co-anda 2X стайлер красный,Dyson,Фены,470000000,Актобе,419990,419990,0
102571218,"Тепловая газовая пушка ALTECO GH 40 R, 38 кВт",ALTECO,Тепловые пушки,470000000,Актобе,54100,54100,0
103459871,Креатин BEYOND Creatine Monohydrate смородина 300 г,BEYOND,Креатин,470000000,Актобе,8550,8550,0
163444383,Huawei nova 15 12 ГБ/512 ГБ черный,Huawei,Смартфоны,470000000,Актобе,219890,219890,0
100661727,BEYOND Beta Alanine нейтральный 250 г,BEYOND,Аминокислоты и BCAA,470000000,Актобе,7950,7950,0
100074051,Шлифмашина угловая DeWALT DWP849X,DeWALT,Электрические шлифовальные машины,470000000,Актобе,160730,160730,0
168153414,Garmin Forerunner 170 Music 42 мм черный,Garmin,Смарт-часы,470000000,Актобе,206990,206990,0
106940502,Bioderma Sensibio AR SPF30 BB крем универсальный 40 мл,Bioderma,Тональные средства,470000000,Актобе,14700,14700,0
53900034,Сабельная пила CROWN CT15133,CROWN,Сабельные пилы,470000000,Актобе,42990,42990,0
160570267,Dyson Airwrap id HS08 Straight+Wavy стайлер красный,Dyson,Фены,470000000,Актобе,309990,369990,16
128317283,Midea MFN03W80B/W-KZ + сушильная машина Midea MDG05C80/W-KZ + стыковочный комплект Midea SK-DW выдвижной белый,Midea,Стиральные машины,470000000,Актобе,387898,387898,0
140056308,Очиститель воздуха Dyson Humidify+Cool PH2 De-NOx PH05 золотистый,Dyson,Очистители и увлажнители,470000000,Актобе,479990,479990,0
29502182,Креатин BEYOND Creatine Monohydrate нейтральный 300 г,BEYOND,Креатин,470000000,Актобе,8550,8550,0
130737836,Внешний аккумулятор Ugreen PB312 (25683) 20000 мАч 22.5 Вт черный,Ugreen,Внешние аккумуляторы,470000000,Актобе,13000,16988,23
29502446,Протеин BEYOND Whey Protein ваниль 900 г,BEYOND,Протеин,470000000,Актобе,21500,21500,0
109159476,Кабель Ugreen USB 2.0 A - USB Type-C 1 м US288 (60126),Ugreen,Компьютерные кабели и переходники,470000000,Актобе,1743,1743,0
12704267,Sailun Terramax A/T 275/60 R20 115T,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,67650,67650,0
102023046,Makita ящик 821552-6 (39.5х29.5х31.5 см),Makita,Системы хранения инструмента,470000000,Актобе,23713,23713,0
140963047,Аккумулятор ALTECO 77263 Li-Ion 21 В 5 Ач 1 шт,ALTECO,Аккумуляторы для инструментов,470000000,Актобе,23000,23000,0
171186487,Bioderma Набор SEBIUM Lotion Лосьон-тоник для лица 200 мл + Pore Refiner крем корректирующий поры 30 мл набор по уходу за лицом унисекс,Bioderma,Наборы косметики,470000000,Актобе,15990,15990,0
115646650,Кабель Ugreen DisplayPort - DisplayPort 2 м 15384,Ugreen,Видеокабели и переходники,470000000,Актобе,4600,4600,0
131103740,1WIN Omega 3 Kids с витаминами D и E капсулы 120 шт,1WIN,Витамины и БАД,470000000,Актобе,6890,7990,14
164729603,"Chuwi HeroBook Pro 14.1"" / 8 Гб / SSD 256 Гб / Win 11 Home / CWI514",Chuwi,Ноутбуки,470000000,Актобе,129990,129990,0
122237939,1WIN Магний хелат с витамином В6 капсулы 120 шт,1WIN,Витамины и БАД,470000000,Актобе,6990,6990,0
171186493,Bioderma Набор SEBIUM Kerato+ Гель-крем от акне и высыпаний 30 мл + H2O Мицеллярная вода для жирной и проблемной кожи 250 мл набор по уходу за лицом унисекс,Bioderma,Наборы косметики,470000000,Актобе,13900,13900,0
144576216,ATK Dragonfly A9 Plus белый,ATK,Мыши,470000000,Актобе,18990,18990,0
112800603,BEYOND L-Glutamine нейтральный 300 г,BEYOND,Аминокислоты и BCAA,470000000,Актобе,7900,7900,0
139591596,Фен строительный ALTECO HG 0610 R 79683,ALTECO,Строительные фены,470000000,Актобе,23800,23800,0
155458259,Наушники Soundcore P30i зеленый,Soundcore,Наушники,470000000,Актобе,11190,14990,25
29502132,Протеин BEYOND Whey Protein печенье 900 г,BEYOND,Протеин,470000000,Актобе,21500,21500,0
163444343,Huawei nova 15 Pro 12 ГБ/256 ГБ черный,Huawei,Смартфоны,470000000,Актобе,265988,265988,0
170657537,Наушники QCY Buds ANC белый,QCY,Наушники,470000000,Актобе,9990,9990,0
100203160,Transcend TS64GJF700 JetFlash 700 64Gb черный,Transcend,USB Flash карты,470000000,Актобе,10967,10967,0
161350681,Наушники MOONDROP Nice Buds черный,MOONDROP,Наушники,470000000,Актобе,2990,2990,0
29502150,BEYOND Ultimate Gainer Клубника 1000 г,BEYOND,Гейнеры,470000000,Актобе,9350,9350,0
114237446,Transcend TS256GUSD340S 256 Гб,Transcend,Карты памяти,470000000,Актобе,79912,79912,0
139294228,Soundcore C30i черный,Soundcore,Наушники,470000000,Актобе,24490,35990,32
145191422,XTREON LLT42-22,XTREON,Кронштейны и подставки для ТВ,470000000,Актобе,1990,2488,20
112973071,70mai камера Midrive RC12 камера заднего вида,70mai,Парковочные камеры,470000000,Актобе,18590,18590,0
101623036,"TP-LINK камера видеонаблюдения Tapo C310, 3 расширение 2304x1296",TP-LINK,Камеры видеонаблюдения,470000000,Актобе,24990,24990,0
153688267,"Офисное кресло Sihoo M18-N107, черный",Sihoo,Компьютерные и офисные кресла,470000000,Актобе,96888,96888,0
148341249,Huawei nova 14 Pro 12 ГБ/512 ГБ черный,Huawei,Смартфоны,470000000,Актобе,219988,324863,32
169144934,Roborock S9+ белый,Roborock,Роботы-пылесосы,470000000,Актобе,183800,183800,0
149462317,Motorola G06 4 ГБ/128 ГБ голубой,Motorola,Смартфоны,470000000,Актобе,69990,79990,13
131472934,Портативная колонка Soundcore Boom 2 Plus зеленый,Soundcore,Портативные колонки,470000000,Актобе,122990,122990,0
140457706,1WIN Витамин Д3 2000 IU капсулы 120 шт,1WIN,Витамины и БАД,470000000,Актобе,2690,2690,0
118070614,Microlab M-310BT черный,Microlab,Компьютерные колонки,470000000,Актобе,44990,44990,0
167230393,Наушники Huawei FreeBuds Pro 5 темно-серый,Huawei,Наушники,470000000,Актобе,84890,84890,0
167229985,Anker A2692L21 USB Type-C 45 Вт белый,Anker,Зарядные устройства,470000000,Актобе,15627,15627,0
109618875,Фрезер Makita RT0702CX2,Makita,Фрезеры,470000000,Актобе,159990,159990,0
139313411,"Enchen триммер для бороды и усов, для окантовки, для интимных зон, для стрижки, универсальное Spark 3",Enchen,Машинки для стрижки волос,470000000,Актобе,8990,8990,0
171186503,Bioderma Набор SEBIUM Kerato+Body Спрей для тела от акне 150 мл + H2O Мицеллярная вода для жирной и проблемной кожи 250 мл набор для тела унисекс,Bioderma,Наборы косметики,470000000,Актобе,16590,18600,11
120057716,Шлифмашина угловая ALTECO AG 1400-125 ECS + кожух для пылеудаления ADE 125 68946,ALTECO,Электрические шлифовальные машины,470000000,Актобе,46210,46210,0
12702329,Sailun Atrezzo Touring LS 245/65 R17 107T,Sailun,Шины для легковых и внедорожных автомобилей,470000000,Актобе,43750,43750,0
163444184,Huawei nova 15 Pro 12 ГБ/512 ГБ белый,Huawei,Смартфоны,470000000,Актобе,299890,299890,0
167230369,Наушники Huawei FreeBuds Pro 5 темно-синий,Huawei,Наушники,470000000,Актобе,84890,84890,0
100432894,"Набор для полива Karcher 10 м, 19 мм",Karcher,Шланги для полива,470000000,Актобе,27990,27990,0
107336512,Garmin Vivosmart 5 Black 10 мм черный-черный,Garmin,Смарт-часы,470000000,Актобе,93990,93990,0
165565169,"NEXME CK269 черный, серый",NEXME,Кухонные комбайны,470000000,Актобе,35990,63682,43
105105863,StarLine S66 V2 GSM Eco с обратной связью,StarLine,Автосигнализации,470000000,Актобе,87200,87200,0
